season_max,include_ot,include_blocked,close_cut,dist_control,fe,cluster,trim_last,n,slope,se,p,ame_pp,ame_p,ok
2023,False,True,14,quad,111,game_id,60,23160,0.015642720578875058,0.018168762058923545,0.38925573298468064,0.17226907799460575,0.3871668339613532,True
2023,False,True,14,cubic,000,game_id,0,24087,0.024824778261927086,0.013971354446929478,0.07559554830647408,0.3015784997420778,0.07304645328757298,True
2023,False,True,14,cubic,000,game_id,60,23160,0.006539992309561905,0.017442154252475795,0.7076952402887569,0.07494613819329769,0.7071435257277181,True
2023,False,True,14,cubic,110,game_id,0,24087,0.026181712793155676,0.014385114052804505,0.06875048097753256,0.30697832530472474,0.06629741616998297,True
2023,False,True,14,cubic,110,game_id,60,23160,0.012750044556674882,0.018005012593512306,0.47885918600468,0.14156322484271533,0.47724851065980034,True
2023,False,True,14,cubic,111,game_id,0,24087,0.027789266184144974,0.014502293621195981,0.05533989652531357,0.32414880162372284,0.05306536712031518,True
2023,False,True,14,cubic,111,game_id,60,23160,0.01469264439185021,0.018128864241886897,0.41767821996778154,0.16231646744791192,0.41573943297610594,True
2023,True,False,4,quad,000,game_id,0,23942,0.03663862094594193,0.01939683551648021,0.05890565552660676,0.43862859499865026,0.05536256399922879,True
2023,True,False,4,quad,000,game_id,60,23158,0.004600542204690122,0.025541540388119597,0.857058363197265,0.04994370087767596,0.8568540332795234,True
2023,True,False,4,quad,110,game_id,0,23942,0.04088619244103368,0.01966747134920639,0.03762894421455032,0.4726801968969397,0.03482630644685014,True
2023,True,False,4,quad,110,game_id,60,23158,0.014374729530064679,0.026113024480808825,0.5819893555367379,0.15145883607509383,0.5804227636070884,True
2023,True,False,4,quad,111,game_id,0,23942,0.04297632360439593,0.01991918092280413,0.030964028127674625,0.49405291886350106,0.0284547174147336,True
2023,True,False,4,quad,111,game_id,60,23158,0.016973612628799345,0.026542731569282357,0.5225090874769669,0.17793220323608533,0.5205830445214732,True
2023,True,False,4,cubic,000,game_id,0,23942,0.030590466392050417,0.019436024199751684,0.11550928624645485,0.36458821545934905,0.11136526925787393,True
2023,True,False,4,cubic,000,game_id,60,23158,0.0017914967396556536,0.02553378201249248,0.9440648588222973,0.01950500385895022,0.9440333532859835,True
2023,True,False,4,cubic,110,game_id,0,23942,0.034132644405204624,0.019726571312255452,0.08357887968539401,0.3923898637320601,0.07993572442016172,True
2023,True,False,4,cubic,110,game_id,60,23158,0.011271255931988525,0.026157079535804574,0.6665363476012116,0.11900249275238943,0.6655321310216729,True
2023,True,False,4,cubic,111,game_id,0,23942,0.036251571017290526,0.019978048734607696,0.0695899922270331,0.4143857031940841,0.0661984517881633,True
2023,True,False,4,cubic,111,game_id,60,23158,0.013921424055197132,0.026575533257659864,0.6003872981437401,0.14624512545917623,0.5990211770456857,True
2023,True,False,7,quad,000,game_id,0,23942,0.04175419661634447,0.017073688057654485,0.014463987853715388,0.4803602629414726,0.012906934432934669,True
2023,True,False,7,quad,000,game_id,60,23121,0.014379125255042577,0.021858085933574724,0.5106408894666996,0.15233022382139677,0.5085756845194445,True
2023,True,False,7,quad,110,game_id,0,23942,0.04475123027748096,0.01738295530999218,0.010040492325794848,0.49809578185011916,0.008831019686576402,True
2023,True,False,7,quad,110,game_id,60,23121,0.02082695923430424,0.022378876778165004,0.35203331057704523,0.2143701226200216,0.3488181901645231,True
2023,True,False,7,quad,111,game_id,0,23942,0.04663858703235471,0.017583841528343903,0.007993249171657668,0.5160433080478124,0.006965973321317875,True
2023,True,False,7,quad,111,game_id,60,23121,0.023104638640575024,0.02266419339711202,0.307997195447824,0.23646741242544103,0.3045507037629851,True
2023,True,False,7,cubic,000,game_id,0,23942,0.03673086850478862,0.01709562219800026,0.03166976657514442,0.4215932614724519,0.02931672107814598,True
2023,True,False,7,cubic,000,game_id,60,23121,0.012741273261692013,0.02184116698226435,0.5596506682866729,0.1354272693330626,0.5579392201639375,True
2023,True,False,7,cubic,110,game_id,0,23942,0.03906203917568436,0.017415910289408414,0.024903656391480622,0.4335016326941439,0.02290242552097399,True
2023,True,False,7,cubic,110,game_id,60,23121,0.01889724924127409,0.022377752255636638,0.39840909720662676,0.1951144824947077,0.39556450028685464,True
2023,True,False,7,cubic,111,game_id,0,23942,0.04100186367361956,0.017616776522685517,0.019942241232263624,0.4523267298691509,0.018198788069176075,True
2023,True,False,7,cubic,111,game_id,60,23121,0.021274228644692795,0.022656942253304568,0.34774525042386983,0.21841811949433812,0.34459347865611667,True
2023,True,False,9,quad,000,game_id,0,23942,0.037405180465103896,0.016475923083327765,0.023189783452241652,0.4265052229205556,0.02117402184341044,True
2023,True,False,9,quad,000,game_id,60,23102,0.005686659698045601,0.020926423326736256,0.7858177747621062,0.059915547419194415,0.7854131399824749,True
2023,True,False,9,quad,110,game_id,0,23942,0.04073829236493794,0.01688705471825645,0.01584798311152502,0.4492152209147919,0.014223080089178497,True
2023,True,False,9,quad,110,game_id,60,23102,0.011847304200907155,0.021582899918294193,0.5830597551118355,0.12113326363063867,0.5815993898264868,True
2023,True,False,9,quad,111,game_id,0,23942,0.04279747042486491,0.017079709453069317,0.012219221542941527,0.4690996713766988,0.010849076318373951,True
2023,True,False,9,quad,111,game_id,60,23102,0.014842198931677472,0.021833064072885183,0.49662872898664756,0.15083996248202275,0.49460807509545734,True
2023,True,False,9,cubic,000,game_id,0,23942,0.03259918862066608,0.01648934585191287,0.04804333115333881,0.3711051704327715,0.045214559375679864,True
2023,True,False,9,cubic,000,game_id,60,23102,0.004137339790472285,0.020897602804327443,0.8430594991265596,0.04374746360714688,0.8428390719873322,True
2023,True,False,9,cubic,110,game_id,0,23942,0.03527564700146363,0.016911662053190075,0.0369897656954139,0.3881204369220053,0.03449416279753659,True
2023,True,False,9,cubic,110,game_id,60,23102,0.0100106487345429,0.02156722083365811,0.642532867490764,0.10270065112110141,0.641444279724072,True
2023,True,False,9,cubic,111,game_id,0,23942,0.0373887277358227,0.017106431621654424,0.028840984181887297,0.40887780101898674,0.026661610695677185,True
2023,True,False,9,cubic,111,game_id,60,23102,0.013079768235724463,0.02181559588821645,0.548799219572178,0.13337681094003725,0.5471450621171239,True
2023,True,False,10,quad,000,game_id,0,23942,0.03783913206036223,0.015461245692375069,0.014390965992987281,0.4258241473030293,0.012987580879705307,True
2023,True,False,10,quad,000,game_id,60,23043,0.017337998206951595,0.019466105225010653,0.3731028630428934,0.1813168917106086,0.3702300505468743,True
2023,True,False,10,quad,110,game_id,0,23942,0.040933460421242684,0.01588623969723368,0.009975962330326604,0.44576890695233184,0.00886321882522556,True
2023,True,False,10,quad,110,game_id,60,23043,0.02323495996889751,0.02006807394645937,0.24694273540327405,0.23604273342901488,0.24335788952152582,True
2023,True,False,10,quad,111,game_id,0,23942,0.042988752779995545,0.016076620217332943,0.0074954254376657925,0.46531144550270886,0.00657920250529509,True
2023,True,False,10,quad,111,game_id,60,23043,0.026139528541305426,0.020278809858069593,0.1973956413204101,0.2639029297797666,0.19366273109418297,True
2023,True,False,10,cubic,000,game_id,0,23942,0.033378115650297094,0.015471978772738084,0.03098020424877168,0.37530390764126886,0.028858757036262617,True
2023,True,False,10,cubic,000,game_id,60,23043,0.01582819669951617,0.019436412956185097,0.4154399415111274,0.16615856144277008,0.4128497969534317,True
2023,True,False,10,cubic,110,game_id,0,23942,0.035940808590386134,0.015910128628498756,0.023884057284661253,0.3908005775187389,0.022059974223217038,True
2023,True,False,10,cubic,110,game_id,60,23043,0.02152566394094025,0.02005305932250848,0.2830758043879569,0.21944886703475167,0.2796846385266085,True
2023,True,False,10,cubic,111,game_id,0,23942,0.038053370463518164,0.016098748228356788,0.018091154508439455,0.41124948376639586,0.016541023729157,True
2023,True,False,10,cubic,111,game_id,60,23043,0.02452280820693605,0.02025977260708104,0.2261182588052768,0.2484583863615004,0.22247686003802358,True
2023,True,False,14,quad,000,game_id,0,23942,0.03084970186504061,0.014379085223054817,0.03191636580433466,0.3428919167732298,0.029964964211827594,True
2023,True,False,14,quad,000,game_id,60,23010,0.012354566034749173,0.01802064404746196,0.49297894599274006,0.12886367353380732,0.49123663841961296,True
2023,True,False,14,quad,110,game_id,0,23942,0.03414738611702707,0.014769317227863236,0.020774979489827983,0.3671869310184268,0.019210332087834514,True
2023,True,False,14,quad,110,game_id,60,23010,0.01930042057443953,0.01859491289614592,0.2992975718645541,0.19530443165563852,0.29641281574713885,True
2023,True,False,14,quad,111,game_id,0,23942,0.036092015715584104,0.014909581758670779,0.01548953757937599,0.3858272055459612,0.014185870944671164,True
2023,True,False,14,quad,111,game_id,60,23010,0.022113553615060802,0.018732809187421134,0.2378126064375472,0.222429637047972,0.23469241569622357,True
2023,True,False,14,cubic,000,game_id,0,23942,0.02662140076735594,0.014389856761682354,0.06431188936348331,0.29585870362760913,0.06170278017445052,True
2023,True,False,14,cubic,000,game_id,60,23010,0.010872438384797352,0.01797836811767846,0.5453443713067208,0.11384203800339039,0.5439002623032876,True
2023,True,False,14,cubic,110,game_id,0,23942,0.029483249027821214,0.014789613507685831,0.046205580779508315,0.3167735919747348,0.04392585586925257,True
2023,True,False,14,cubic,110,game_id,60,23010,0.017680891508306984,0.01856387003837403,0.34087608989977136,0.17954902985091692,0.3382241275516522,True
2023,True,False,14,cubic,111,game_id,0,23942,0.03151285270672532,0.014927122550336827,0.03476254136557477,0.3365747079440161,0.03278625860881679,True
2023,True,False,14,cubic,111,game_id,60,23010,0.02060986701788097,0.018699464761490526,0.2703906089420727,0.20803036231697153,0.26740628042179715,True
2023,True,True,4,quad,000,game_id,0,24460,0.027687789874596323,0.0181665314366916,0.1274812674290775,0.36774261307089096,0.12325803930301116,True
2023,True,True,4,quad,000,game_id,60,23648,-0.007711078365045773,0.023777196440786588,0.7457066674633577,-0.09405793546981936,0.7463093236142175,True
